CLE;NATURE;NOM;SITUATION;GEOMETRIE;X_LONG;Y_LAT
16569;Couloir bus;chateau d eau;impair;LINESTRING (-0.583003265708487 44.8389107259494, -0.583003066653325 44.8389095611656, -0.582918540030787 44.838348496489, -0.582943152200827 44.8382210677973);-0,583003265708487;44,8389107259494
16583;Double sens;rue Sansas;pair;LINESTRING (-0.582412856470242 44.8473549330379, -0.581700710787025 44.8478293724184);-0,582412856470242;44,8473549330379
16602;Double sens;rue Lebrun;impair;LINESTRING (-0.581733662195296 44.8447509972258, -0.583677079830593 44.8446011759425);-0,581733662195296;44,8447509972258
16603;Double sens;rue du Palais Gallien;pair;LINESTRING (-0.581767556923299 44.8449295514817, -0.581821596001136 44.8452630411821);-0,581767556923299;44,8449295514817
16596;Couloir bus;cours de Verdun;impair;LINESTRING (-0.575636878712168 44.8488463525956, -0.575173097924783 44.8496327309788);-0,575636878712168;44,8488463525956
16587;Double sens;rue Rodrigue Péreire;impair;LINESTRING (-0.585039414325304 44.8433077642361, -0.584974396581262 44.8435956392513);-0,585039414325304;44,8433077642361
16592;Double sens;rue Sansas;pair;LINESTRING (-0.582924635970526 44.8470163331355, -0.582412856470242 44.8473549330379);-0,582924635970526;44,8470163331355
16595;Couloir bus;cours de Verdun;impair;LINESTRING (-0.574491872365224 44.8507250930834, -0.574173174223588 44.8512399117209);-0,574491872365224;44,8507250930834
16597;Couloir bus;cours de Verdun;impair;LINESTRING (-0.574767796232582 44.8502862934416, -0.574491872365224 44.8507250930834);-0,574767796232582;44,8502862934416
16614;Bande unilatérale;david jonhston;pair;LINESTRING (-0.58195299312626 44.8501023664454, -0.582319537320011 44.8502195553557, -0.58296593398635 44.850420086132, -0.583421943449317 44.8505565249523, -0.583825877013562 44.8506782070903, -0.584295377006758 44.8508156590402, -0.584517940144081 44.850889992817, -0.584725593148305 44.8509526348721, -0.585265541118268 44.8511191221785, -0.585908495316721 44.8513189345859, -0.586345440829123 44.8514519991977, -0.58692431913905 44.8516354485828, -0.590485673069024 44.8527339374111, -0.590493941380325 44.8527365591776);-0,58195299312626;44,8501023664454
15742;Bande unilatérale;rue Robert Lateulade;pair et impair;LINESTRING (-0.586182563810279 44.8390864919871, -0.585984023351251 44.838065194498);-0,586182563810279;44,8390864919871
15743;Bande unilatérale;rue Robert Lateulade;pair et impair;LINESTRING (-0.586273658324074 44.8395105151398, -0.586182563810279 44.8390864919871);-0,586273658324074;44,8395105151398
15744;Piste unidirectionnelle;rue Robert Lateulade;pair et impair;LINESTRING (-0.586322035202934 44.8397893226885, -0.586273658324074 44.8395105151398);-0,586322035202934;44,8397893226885
15750;Double sens;cité Lafon;pair;LINESTRING (-0.547742869586232 44.8778343264836, -0.547619631279309 44.8777896135929, -0.546340645207898 44.8773714030565, -0.544544045843875 44.876774452347);-0,547742869586232;44,8778343264836
15752;Double sens;rue Joséphine;impair;LINESTRING (-0.561605584549478 44.8605476141682, -0.561087423965486 44.8608217225496);-0,561605584549478;44,8605476141682
15757;Double sens;rue Chabrely;pair;LINESTRING (-0.554658641548485 44.8411459190104, -0.554289182778643 44.8408400191107, -0.554261418950714 44.8404741728251);-0,554658641548485;44,8411459190104
15758;Double sens;rue Joséphine;impair;LINESTRING (-0.562321091268755 44.8601695012867, -0.561605584549478 44.8605476141682);-0,562321091268755;44,8601695012867
15759;Double sens;rue Saige;pair;LINESTRING (-0.574438037338363 44.8415796616966, -0.574996923781499 44.841510579391, -0.575063141041741 44.8414983200335, -0.575372373323526 44.841411315704);-0,574438037338363;44,8415796616966
15767;Double sens;;;LINESTRING (-0.573133692852502 44.8314027117623, -0.573616378589313 44.8323333073267, -0.573759249648124 44.8326141048315, -0.574029428093184 44.8331471823634, -0.574421115414956 44.8339103813798, -0.574706890759112 44.8344599928566, -0.574894525836226 44.834719384976, -0.575081814729947 44.835075173882);-0,573133692852502;44,8314027117623
15768;Bande unilatérale;chauffour;impair;LINESTRING (-0.590382535245253 44.8406871241687, -0.589590892470338 44.8393938505257, -0.589179013737482 44.8387514117912);-0,590382535245253;44,8406871241687
15770;Double sens;moliere;;LINESTRING (-0.578948292580562 44.8397198841892, -0.57816203467627 44.8398052344966, -0.577616628820566 44.8398627391746, -0.576861167524244 44.8399425180365, -0.576560154114831 44.839968013648, -0.575953589855079 44.8400377016343);-0,578948292580562;44,8397198841892
15776;Double sens;franklin;;LINESTRING (-0.578283134350375 44.8426250938206, -0.578256774935793 44.8425024221421, -0.578223309299261 44.84220828026, -0.578186858018585 44.8421249307967, -0.578153059617641 44.841876380151, -0.578143595162444 44.8418075859129);-0,578283134350375;44,8426250938206
15777;Bande unilatérale;deschamps;pair et impair;LINESTRING (-0.560270518079601 44.8399001560043, -0.559129568413021 44.8389090283618, -0.558736962127661 44.8386487261932);-0,560270518079601;44,8399001560043
15779;Bande unilatérale;saint nicolas;impair;LINESTRING (-0.57561531451415 44.8272304956992, -0.573895097000565 44.827159425059, -0.572442760160652 44.8270949606183);-0,57561531451415;44,8272304956992
15782;Couloir bus;trarieux;;LINESTRING (-0.546264517159724 44.839126380895, -0.546296410857752 44.8390295428153, -0.546280933010527 44.8388932851266, -0.54617702600948 44.8385935873239, -0.546208474751037 44.8384360498227);-0,546264517159724;44,839126380895
15784;Bande bilatérale;jean hameau;pair et impair;LINESTRING (-0.563744376398747 44.8646180362211, -0.565289326898827 44.8654349686323, -0.568126562476108 44.8669037402581, -0.570369525711377 44.8681669645598);-0,563744376398747;44,8646180362211
15785;Double sens;grassi;;LINESTRING (-0.577355688939159 44.8418729836364, -0.577334753283994 44.8418376095395, -0.577199899484719 44.8408975340871, -0.577162960466851 44.840840953618, -0.576861167524244 44.8399425180365);-0,577355688939159;44,8418729836364
15789;Couloir bus;victor hugo;;LINESTRING (-0.571299466244198 44.8349776683427, -0.572037535763766 44.8349450420653, -0.573336140712868 44.834895439597, -0.573729765418958 44.8349306398201, -0.57432460363743 44.8349890645294);-0,571299466244198;44,8349776683427
15791;Aire piétonne;arnozan;;LINESTRING (-0.575399446824137 44.8486606793841, -0.574241503514257 44.8488577536681, -0.572808626822733 44.8490893000181, -0.572679136285963 44.8491023729421, -0.570775176011177 44.8485514705103);-0,575399446824137;44,8486606793841
15794;Bande unilatérale;pessac;impair;LINESTRING (-0.586576229406824 44.8271788724468, -0.587113483500077 44.8267871061569, -0.587553092873658 44.8264698507079, -0.588285786455098 44.8259380543945);-0,586576229406824;44,8271788724468
15796;Bande bilatérale;blanqui;pair et impair;LINESTRING (-0.549925119375842 44.8719419979951, -0.54977331314473 44.8724590094543, -0.549342086268922 44.8735684420157, -0.549033032692194 44.8743953605075, -0.548818436272049 44.8748804575238);-0,549925119375842;44,8719419979951
15802;Piste unidirectionnelle;chaigneau;pair et impair;LINESTRING (-0.54386456463985 44.8595911245085, -0.540695289503201 44.8597273979811, -0.539073931092281 44.8594536242125);-0,54386456463985;44,8595911245085
15803;Couloir bus;marne;pair;LINESTRING (-0.568030962337412 44.8298163706956, -0.567435787978988 44.8296901851669, -0.566956433389075 44.8295822550557, -0.565780962756711 44.8293246294843, -0.563541364120147 44.8288141428851, -0.561794728327688 44.8284266344412);-0,568030962337412;44,8298163706956
15806;Aire piétonne;3 conils;;LINESTRING (-0.574271203586817 44.8389011354041, -0.574345432810005 44.8388935791354, -0.574942765244679 44.8388385122161, -0.575720395115903 44.8387652555313);-0,574271203586817;44,8389011354041
15811;Double sens;cerf volant;;LINESTRING (-0.570773200750848 44.838102766094, -0.570911871645019 44.8380421143067, -0.571172395091731 44.8379640360887, -0.571807267825657 44.8379652784976);-0,570773200750848;44,838102766094
15813;Double sens;maucoudinat;;LINESTRING (-0.57195524617331 44.8390654688735, -0.571339313022855 44.8391166897989, -0.571187991555442 44.8391264833581, -0.570711473207896 44.8391555796597, -0.570620344462352 44.8391519533772);-0,57195524617331;44,8390654688735
15815;Couloir bus;canolle;;LINESTRING (-0.601762469756251 44.8271244771141, -0.6019259022618 44.8274547688311, -0.602050988503119 44.8275826890692, -0.60273569493331 44.8287308161015, -0.602832438585107 44.8288568404353, -0.603079220267549 44.8289894641992);-0,601762469756251;44,8271244771141
15816;Aire piétonne;cancera;;LINESTRING (-0.573360418470404 44.840046556799, -0.573480101628898 44.8400614451042, -0.573732986156962 44.8400580976126, -0.574057040577701 44.8400407137409, -0.574182096932779 44.8400258861691);-0,573360418470404;44,840046556799
15817;Double sens;loup;;LINESTRING (-0.571807267825657 44.8379652784976, -0.572454620347361 44.8379636033146, -0.572877604443312 44.8379696902065, -0.573059483091512 44.8379749691055, -0.573360430101893 44.8379526373618, -0.573837275655602 44.8379330678663);-0,571807267825657;44,8379652784976
15818;Bande unilatérale;liberation;impair;LINESTRING (-0.583515264287587 44.8332893168205, -0.583099123127613 44.8332054952963, -0.582599629627716 44.8330861926, -0.581787512829341 44.8329007012902);-0,583515264287587;44,8332893168205
15819;Piste unidirectionnelle;pont st jean;pair et impair;LINESTRING (-0.552193106253877 44.8342422056759, -0.555506430153981 44.8308956734141);-0,552193106253877;44,8342422056759
15821;Couloir bus;deschamps;;LINESTRING (-0.551940552779095 44.8347145392328, -0.553363108231931 44.835432826231, -0.55494532707868 44.8363047384761, -0.556244753684978 44.8371128644095, -0.558694503084554 44.838721757482);-0,551940552779095;44,8347145392328
15825;Zone 30;augustins;;LINESTRING (-0.572121550643678 44.8324329446217, -0.571676682315591 44.8324509640773, -0.571258255522785 44.8324646387198, -0.570787341240481 44.8325444565982);-0,572121550643678;44,8324329446217
15828;Double sens;montesquieu;;LINESTRING (-0.577898881796221 44.8428803030244, -0.578283134350375 44.8426250938206, -0.579185466776358 44.8420332629962, -0.579136904340781 44.8418528274414, -0.579143931127326 44.841766219083);-0,577898881796221;44,8428803030244
15829;Double sens;pas st georges;;LINESTRING (-0.571776734572363 44.8372175791633, -0.571769511005731 44.8374155322708, -0.571775697709738 44.8377052166261, -0.571779343363752 44.8377456383466);-0,571776734572363;44,8372175791633
15832;Double sens;bellus mareihac;;LINESTRING (-0.618136556332481 44.854774707095, -0.618496993522578 44.8550509738399, -0.618673892816088 44.8551513777126, -0.620264268922529 44.8558157064121);-0,618136556332481;44,854774707095
15834;Aire piétonne;caperans;;LINESTRING (-0.57129308163337 44.8413975324452, -0.571292115551558 44.8412246987065, -0.571331265776738 44.8409800731195, -0.571338801252093 44.840815710347, -0.571401897734413 44.8405060158515, -0.571456154006359 44.8403580226352);-0,57129308163337;44,8413975324452
15835;Bande unilatérale;brach;pair;LINESTRING (-0.599036214606027 44.8385084419653, -0.598253319472896 44.8384990602223, -0.59769625446649 44.8384951447174, -0.59715358598762 44.8384886094285, -0.597045432159974 44.8384779756171);-0,599036214606027;44,8385084419653
15837;Bande unilatérale;deschamps;pair et impair;LINESTRING (-0.561857048818108 44.8411943183079, -0.56169361538915 44.8410574678797, -0.56033931693836 44.8399562850919);-0,561857048818108;44,8411943183079
15841;Bande bilatérale;liberation;pair et impair;LINESTRING (-0.584617133931917 44.8334986376409, -0.584502434293499 44.8335290952837, -0.583515264287587 44.8332893168205);-0,584617133931917;44,8334986376409
15846;Double sens;paul bert;;LINESTRING (-0.573433598774607 44.8354073688887, -0.573834756300154 44.8354455751867, -0.574109836095356 44.8355350326355, -0.574204228379289 44.8356505234856, -0.574430046000708 44.8368680742123);-0,573433598774607;44,8354073688887
15849;Double sens;miqueu;;LINESTRING (-0.573018177013741 44.839972807908, -0.573109240409246 44.8396936720378, -0.573162855329458 44.8394211167872, -0.573210973142082 44.8389783019855, -0.573122428408048 44.8382631415688, -0.573059483091512 44.8379749691055);-0,573018177013741;44,839972807908
15850;Bande bilatérale;crauste;pair et impair;LINESTRING (-0.586892305056613 44.8363004342993, -0.587209988616624 44.836268529804, -0.587353647999269 44.8362171585479, -0.588827618549196 44.8353708479201);-0,586892305056613;44,8363004342993
15852;Double sens;babin;;LINESTRING (-0.598478597961121 44.8215375606962, -0.598085410625691 44.8217251168125, -0.59799895873491 44.821785863902, -0.596246798541528 44.8224849029272, -0.59613774309142 44.8225424895489);-0,598478597961121;44,8215375606962
15859;Double sens;noviciat;impair;LINESTRING (-0.561783728321185 44.8310949664872, -0.56287296098736 44.8311901276845, -0.563088337159942 44.8312093261296);-0,561783728321185;44,8310949664872
15868;Aire piétonne;castelnau dauros;;LINESTRING (-0.581967319481772 44.8415855008634, -0.581804281710256 44.8404804768561);-0,581967319481772;44,8415855008634
15869;Double sens;buuhan;;LINESTRING (-0.57016412305173 44.8352144464298, -0.570383360531152 44.8356551763484, -0.570477497359232 44.8360220021101, -0.570628903078225 44.8366652887892, -0.570671360891529 44.83737685194);-0,57016412305173;44,8352144464298
15872;Aire piétonne;rohan;;LINESTRING (-0.578887280399343 44.8371319833561, -0.578942818169291 44.8373799402683, -0.57899000070145 44.8374343062875, -0.579013928917988 44.8376034458794, -0.578927879799921 44.8376550661644);-0,578887280399343;44,8371319833561
15873;Aire piétonne;parlement;;LINESTRING (-0.57226917923501 44.8406060769563, -0.571840443308147 44.8404748660203, -0.571798727171034 44.8407903755392, -0.571737373109806 44.8408279730884, -0.572287876983262 44.8408749202787);-0,57226917923501;44,8406060769563
15876;Zone 30;judaique;;LINESTRING (-0.58348015392672 44.8414663474506, -0.583029444695767 44.8414994564243, -0.582647584199471 44.8415321076061, -0.581967319481772 44.8415855008634, -0.581090678285575 44.8416429981013);-0,58348015392672;44,8414663474506
15877;Bande unilatérale;soisson;impair;LINESTRING (-0.594657399072903 44.842739343272, -0.595773161474937 44.8425509548444, -0.596939954722638 44.8423586902373, -0.599234956861831 44.8419892173502, -0.599365231342979 44.8419788812609);-0,594657399072903;44,842739343272
15879;Aire piétonne;argentiers pass;;LINESTRING (-0.569623209047869 44.8387784168344, -0.569980790501457 44.8387321578388, -0.570102943358488 44.8386909421851);-0,569623209047869;44,8387784168344
15883;Bande bilatérale;queyries;pair et impair;LINESTRING (-0.563454008886736 44.8482802682482, -0.563223286479909 44.8484889104167, -0.562184563088958 44.8492218861745, -0.560117702450997 44.8504321897888, -0.557082046202491 44.8520736778807);-0,563454008886736;44,8482802682482
15886;Bande unilatérale;nancy;pair;LINESTRING (-0.589179013737482 44.8387514117912, -0.588755889000485 44.8380644660617, -0.588614612637303 44.8378533573642, -0.588527881645315 44.837753670303, -0.588494603467133 44.8376970678307);-0,589179013737482;44,8387514117912
15889;Aire piétonne;courbin;;LINESTRING (-0.573032054300017 44.8419111719715, -0.573002944520125 44.8417664260161, -0.572920117610997 44.8414904981046, -0.57287041123606 44.8412627141463);-0,573032054300017;44,8419111719715
15894;Aire piétonne;st projet;;LINESTRING (-0.57399764993307 44.8389222487157, -0.574271203586817 44.8389011354041, -0.574341337181332 44.8385276207985, -0.573935718659777 44.8385484683321);-0,57399764993307;44,8389222487157
